Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h)
22/11/2023,2023,11,22,23.9,21.9,28.1,0.5,0
23/11/2023,2023,11,23,22.4,20.2,26.5,3,0
24/11/2023,2023,11,24,22.6,20.3,25.4,4.1,0
25/11/2023,2023,11,25,21.9,18.9,25.7,2,0
26/11/2023,2023,11,26,21.9,18.7,25.1,0,0
27/11/2023,2023,11,27,23,18.5,27.7,0,0
28/11/2023,2023,11,28,21.8,18.9,27.5,8.2,0
29/11/2023,2023,11,29,23.5,19.9,26.5,6.6,0
30/11/2023,2023,11,30,24.3,20.3,28,0,0
12/01/2023,2023,12,1,23.9,19.4,27.3,0,0
12/02/2023,2023,12,2,22.6,20.2,24.8,6.1,0
12/03/2023,2023,12,3,23.4,21,25.6,35.1,0
12/04/2023,2023,12,4,23,19.8,25.4,5.1,0
12/05/2023,2023,12,5,23.7,20.2,26.9,0,0
12/06/2023,2023,12,6,24.4,21.4,27.3,0,0
12/07/2023,2023,12,7,24.6,21.9,28.8,0.3,0
12/08/2023,2023,12,8,24.7,22.4,28.2,0,0
12/09/2023,2023,12,9,24.1,21.7,27.8,1,0
12/10/2023,2023,12,10,23.5,21.9,25.9,62,0
12/11/2023,2023,12,11,23.8,21.4,27.8,29,0
12/12/2023,2023,12,12,23,19.4,26.6,0.3,0
13/12/2023,2023,12,13,24.8,21.6,29,0,0
14/12/2023,2023,12,14,25.4,22.3,28.7,0,0
15/12/2023,2023,12,15,25.4,22.5,28.7,0,0
16/12/2023,2023,12,16,24.4,20.6,28.2,2,0
17/12/2023,2023,12,17,23.4,20.2,26.8,4.2,0
18/12/2023,2023,12,18,25.4,22.8,28.6,0.3,0
19/12/2023,2023,12,19,23.1,21.2,26.9,5.1,0
20/12/2023,2023,12,20,25.5,20.7,29.5,29,0
21/12/2023,2023,12,21,25.1,21.4,28.4,0,0
22/12/2023,2023,12,22,26.3,23.4,29.8,7.1,0
23/12/2023,2023,12,23,24.7,21,29.6,0,0
24/12/2023,2023,12,24,24.4,21.9,26.9,1.3,0
25/12/2023,2023,12,25,25.6,21.1,27.6,10.9,0
26/12/2023,2023,12,26,24.8,20.6,29.7,3,0
27/12/2023,2023,12,27,24.2,18.9,29,0,0
28/12/2023,2023,12,28,23.8,18.5,27.9,0,0
29/12/2023,2023,12,29,24.6,21.4,28.8,0,0
30/12/2023,2023,12,30,24.2,21.7,28,1,0
31/12/2023,2023,12,31,23.6,21.3,26.3,6.1,0
01/01/2024,2024,1,1,24.2,22.2,27.5,17,0
01/02/2024,2024,1,2,23.9,22.1,28.3,17,0
01/03/2024,2024,1,3,26.3,21.9,29.5,32,0
01/04/2024,2024,1,4,26.6,23.9,29,24.9,0
01/05/2024,2024,1,5,25.4,23,27.6,3.9,0
01/06/2024,2024,1,6,26.4,24.3,29.7,2,0
01/07/2024,2024,1,7,25.5,22.2,28.6,10.9,0
01/08/2024,2024,1,8,25.3,22.3,28.4,0,0
01/09/2024,2024,1,9,25.2,22.1,30.2,0,0
01/10/2024,2024,1,10,24.4,22.3,27,3,0
01/11/2024,2024,1,11,25.3,21.7,28.4,0,0
01/12/2024,2024,1,12,25.5,22.1,28.7,5.6,0
13/01/2024,2024,1,13,25.1,23.9,27.7,10.9,0
14/01/2024,2024,1,14,25.3,23.6,27.8,39.9,0
15/01/2024,2024,1,15,24.3,23.2,25.1,42.9,0
16/01/2024,2024,1,16,23.9,22.8,26.7,179.1,0
17/01/2024,2024,1,17,24.6,22.1,28.7,2,0
18/01/2024,2024,1,18,23.7,21.2,27,1.8,0
19/01/2024,2024,1,19,25.4,21.7,29.8,0,0
20/01/2024,2024,1,20,24.8,20.8,29.1,0,0
21/01/2024,2024,1,21,24.8,20.4,29.4,7.1,0
22/01/2024,2024,1,22,26.1,22.9,29.2,6.1,0
23/01/2024,2024,1,23,26.1,24.4,28.4,18,0
24/01/2024,2024,1,24,25.2,24.1,26.9,10.9,0
25/01/2024,2024,1,25,24.6,23.3,25.7,0,0
26/01/2024,2024,1,26,25.9,23.3,29.9,7.1,0
27/01/2024,2024,1,27,24.9,22.5,27.6,2,0
28/01/2024,2024,1,28,26.3,23.4,29.7,4.1,0
29/01/2024,2024,1,29,25.8,23.4,28.8,3,0
30/01/2024,2024,1,30,25.3,21.9,28.9,2,0
31/01/2024,2024,1,31,25.2,22.3,28.3,2,0
02/01/2024,2024,2,1,24.8,22.5,27.8,4.1,0
02/02/2024,2024,2,2,23.8,21.7,26.4,6.1,0
02/03/2024,2024,2,3,23.8,20,26.9,0,0
02/04/2024,2024,2,4,23.4,19.6,26.6,0,0
02/05/2024,2024,2,5,22.5,17.5,26.4,0,0
02/06/2024,2024,2,6,23.2,19.9,26,0,0
02/07/2024,2024,2,7,25.4,21.6,29.3,0.8,0
02/08/2024,2024,2,8,24.8,23.1,27.5,3,0
02/09/2024,2024,2,9,24.7,22.4,28.3,0,0
02/10/2024,2024,2,10,24.5,22.3,27.6,0,0
02/11/2024,2024,2,11,23.8,21.4,27.4,13.2,0
02/12/2024,2024,2,12,25.6,22.9,28.4,6.1,0
13/02/2024,2024,2,13,26.1,23.6,30.3,1,0
14/02/2024,2024,2,14,25.7,23.7,29.3,0.5,0
15/02/2024,2024,2,15,24.9,23.1,27.2,4.9,0
16/02/2024,2024,2,16,25.8,23.6,29.5,0.5,0
17/02/2024,2024,2,17,23.8,22.4,27.4,0,0
18/02/2024,2024,2,18,23.2,20.4,27.4,3,0
19/02/2024,2024,2,19,24,21.1,27.6,0,0
20/02/2024,2024,2,20,23.1,21.2,26.4,14,0
21/02/2024,2024,2,21,23.5,21.2,26.7,2.8,0
22/02/2024,2024,2,22,23.9,21.9,25.5,39.1,0
23/02/2024,2024,2,23,24.8,23.1,27.4,4,0
24/02/2024,2024,2,24,24.3,22.8,26.9,1,0
25/02/2024,2024,2,25,24.8,23.3,28.5,3,0
26/02/2024,2024,2,26,24.1,22.1,27.4,3,0
27/02/2024,2024,2,27,24.2,21.1,27.6,0.8,0
28/02/2024,2024,2,28,23.7,17.9,28.2,0,0
29/02/2024,2024,2,29,24.2,21,28.4,0,0
03/01/2024,2024,3,1,23.1,19.5,26.6,0,0
03/02/2024,2024,3,2,23.6,20.4,27,0,0
03/03/2024,2024,3,3,24.9,20.4,28.4,7.1,0
03/04/2024,2024,3,4,25.4,23.6,29.3,0.5,0
03/05/2024,2024,3,5,24.5,22.5,28.1,72.9,0
03/06/2024,2024,3,6,24.1,22.1,27.3,0,0
03/07/2024,2024,3,7,23.4,20.5,27.6,0,0
03/08/2024,2024,3,8,24.1,21.3,26.8,1,0
03/09/2024,2024,3,9,23.6,20.3,27.8,52.1,0
03/10/2024,2024,3,10,24.8,22.6,27.9,10.9,0
03/11/2024,2024,3,11,24.2,21.9,27.9,0,0
03/12/2024,2024,3,12,24.1,21.6,27.7,1,0
13/03/2024,2024,3,13,23.8,21.9,26.4,5.1,0
14/03/2024,2024,3,14,23.9,22.1,27.1,13,0
15/03/2024,2024,3,15,24.6,22,28,1,0
16/03/2024,2024,3,16,23.4,20.8,26.9,13,0
17/03/2024,2024,3,17,23.6,21.5,27,0.5,0
18/03/2024,2024,3,18,24.6,21.2,28.6,0,0
19/03/2024,2024,3,19,24.4,22.2,27.4,0,0
20/03/2024,2024,3,20,23.9,21.9,27.1,0.3,0
21/03/2024,2024,3,21,24.9,21.8,29.1,3,0
22/03/2024,2024,3,22,24.8,22.1,29,0,0
23/03/2024,2024,3,23,24.1,21.7,27.2,3,0
24/03/2024,2024,3,24,23.3,21.7,25.7,2.3,0
25/03/2024,2024,3,25,21.7,20.9,23.7,4.8,0
26/03/2024,2024,3,26,21.7,19.8,25,0.3,0
27/03/2024,2024,3,27,22,20.2,25.1,0.2,0
28/03/2024,2024,3,28,22.1,19.8,24.6,0.1,0
29/03/2024,2024,3,29,23.2,20.5,26.6,1.2,0
30/03/2024,2024,3,30,23.3,21.7,27.2,12.1,0
31/03/2024,2024,3,31,22.9,21.6,24.6,24.9,0
04/01/2024,2024,4,1,23.3,21.7,26,10.8,0
04/02/2024,2024,4,2,22.4,21.3,24.5,6.5,0
04/03/2024,2024,4,3,23.3,20.8,24.8,1,0
04/04/2024,2024,4,4,23.7,21,27.8,5.1,0
04/05/2024,2024,4,5,24.3,21.2,28.6,0,0
04/06/2024,2024,4,6,24.3,19.6,28.7,0,0
04/07/2024,2024,4,7,24.9,22.2,29.4,1,0
04/08/2024,2024,4,8,23.7,21.1,27.9,0.3,0
04/09/2024,2024,4,9,24.6,20.8,29.2,34,0
04/10/2024,2024,4,10,24.2,21.4,28.1,0,0
04/11/2024,2024,4,11,25.2,22.3,29.6,0,0
04/12/2024,2024,4,12,25.4,22.4,29.6,0,0
13/04/2024,2024,4,13,25.2,22.7,29,2,0
14/04/2024,2024,4,14,24.5,21.1,29.1,0,0
15/04/2024,2024,4,15,24,20.9,28,0,0
16/04/2024,2024,4,16,22.6,21.1,24,5.1,0
17/04/2024,2024,4,17,21.8,19.9,24.2,4.1,0
18/04/2024,2024,4,18,22.1,17.3,25.2,0.3,0
19/04/2024,2024,4,19,21.3,19.4,24.6,3,0
20/04/2024,2024,4,20,23.3,20.4,26.2,2,0
21/04/2024,2024,4,21,23.1,21.1,25.8,29,0
22/04/2024,2024,4,22,24.4,20.9,28.9,46,0
23/04/2024,2024,4,23,24.2,21.4,28.7,5.1,0
24/04/2024,2024,4,24,24,22.5,28.7,4.1,0
25/04/2024,2024,4,25,24.1,22.3,28.1,0,0
26/04/2024,2024,4,26,24.3,21.1,28.1,0.5,0
27/04/2024,2024,4,27,24.3,22,27.7,0,0
28/04/2024,2024,4,28,23.7,21.6,27.7,0,0
29/04/2024,2024,4,29,23.4,21.6,27.3,0,0
30/04/2024,2024,4,30,23.1,20.4,27.3,1,0
05/01/2024,2024,5,1,21.8,19.5,24.5,0,0
05/02/2024,2024,5,2,23.3,20.7,27.3,0,0
05/03/2024,2024,5,3,23.8,20.8,27.7,1,0
05/04/2024,2024,5,4,22.8,20.5,28.3,0,0
05/05/2024,2024,5,5,21.1,19.6,25.3,21.1,0
05/06/2024,2024,5,6,20.9,19,23.3,7.9,0
05/07/2024,2024,5,7,21.5,19.7,23.9,0.4,0
05/08/2024,2024,5,8,21.3,19.8,23.3,1,0
05/09/2024,2024,5,9,21.4,19.3,23.7,5.1,0
05/10/2024,2024,5,10,21.8,19.4,24.7,0.3,0
05/11/2024,2024,5,11,21.3,19.2,23.9,0,0
05/12/2024,2024,5,12,21.8,20.1,24.9,1.1,0
13/05/2024,2024,5,13,22.4,17.1,25.5,0,0
14/05/2024,2024,5,14,21.2,18.7,25,0,0
15/05/2024,2024,5,15,20.9,18.4,22.7,0,0
16/05/2024,2024,5,16,20.3,18.8,22.4,3,0
17/05/2024,2024,5,17,20.4,18.2,22.9,1,0
18/05/2024,2024,5,18,21.3,17.9,24.8,0,0
19/05/2024,2024,5,19,21.5,19.4,25.8,0,0
20/05/2024,2024,5,20,21.4,19.6,24.6,0,0
21/05/2024,2024,5,21,19.6,18.3,21.6,5.8,0
22/05/2024,2024,5,22,19.3,18.1,21.2,0.6,0
23/05/2024,2024,5,23,19.2,16.8,21.9,5.1,0
24/05/2024,2024,5,24,19.6,17.9,21.9,4.1,0
25/05/2024,2024,5,25,20.5,18.9,22.3,2,0
26/05/2024,2024,5,26,22.3,20.1,24.6,0.5,0
27/05/2024,2024,5,27,22.4,20.4,26.2,1,0
28/05/2024,2024,5,28,22.1,20.4,25,5.1,0
29/05/2024,2024,5,29,21.9,20.7,23.8,5.1,0
30/05/2024,2024,5,30,21.2,19.8,22.1,19.1,0
31/05/2024,2024,5,31,20.6,19.5,22.8,8.9,0
06/01/2024,2024,6,1,20.6,18.6,23,2,0
06/02/2024,2024,6,2,20.7,18.3,22.8,3,0
06/03/2024,2024,6,3,19.5,15,23.3,0,0
06/04/2024,2024,6,4,19.2,17.1,22.9,0,0
06/05/2024,2024,6,5,19.6,17.4,23.2,8.9,0
06/06/2024,2024,6,6,19.8,17.6,23,8.9,0
06/07/2024,2024,6,7,20.3,17,23.2,0,0
06/08/2024,2024,6,8,20.3,17,23.4,1,0
06/09/2024,2024,6,9,20.1,17.5,22.3,4.1,0
06/10/2024,2024,6,10,20.4,18.9,22.5,7.9,0
06/11/2024,2024,6,11,21,19.6,22.9,1,0
06/12/2024,2024,6,12,21.1,19.5,23.5,1,0
13/06/2024,2024,6,13,20.7,19.9,22,1,0
14/06/2024,2024,6,14,20.9,19.9,22.6,3,0
15/06/2024,2024,6,15,21.8,20.4,24,0.5,0
16/06/2024,2024,6,16,21.6,20.5,24.3,11.2,0
17/06/2024,2024,6,17,21.2,17.7,24.2,14,0
18/06/2024,2024,6,18,20.2,17.1,23.2,0,0
19/06/2024,2024,6,19,19.1,15.6,21.6,0,0
20/06/2024,2024,6,20,19.4,17.3,23.9,3,0
21/06/2024,2024,6,21,18.9,16.8,21.7,0.8,0
22/06/2024,2024,6,22,18.5,16.7,20.4,2,0
23/06/2024,2024,6,23,19.1,15.9,20.5,23.9,0
24/06/2024,2024,6,24,18.5,17.4,23,0,0
25/06/2024,2024,6,25,19.8,18.3,22.9,16,0
26/06/2024,2024,6,26,19.8,17.2,22.5,1,0
27/06/2024,2024,6,27,17.9,15.7,20.7,0,0
28/06/2024,2024,6,28,17.5,16.1,19.9,0.5,0
29/06/2024,2024,6,29,18.2,15.9,21.5,6.1,0
30/06/2024,2024,6,30,17.7,16.6,22.5,0,0
07/01/2024,2024,7,1,19.3,17.2,21.6,2,0
07/02/2024,2024,7,2,19.1,17.1,22.5,5.1,0
07/03/2024,2024,7,3,18.6,17,22,0,0
07/04/2024,2024,7,4,18.1,16.7,22,10.9,0
07/05/2024,2024,7,5,18.8,15.4,22.1,0.8,0
07/06/2024,2024,7,6,19.4,16.2,23.3,0,0
07/07/2024,2024,7,7,19.5,15.2,34,0,0
07/08/2024,2024,7,8,19.9,15.9,24,0,0
07/09/2024,2024,7,9,19.1,14.5,22.6,0,0
07/10/2024,2024,7,10,17.6,12.8,22.4,0,0
07/11/2024,2024,7,11,19.7,16.5,22.9,2,0
07/12/2024,2024,7,12,20,18.3,23.1,8.9,0
13/07/2024,2024,7,13,18.6,17.1,21.6,0.7,0
14/07/2024,2024,7,14,19.2,16.6,21.5,0.5,0
15/07/2024,2024,7,15,19.1,16.5,21.4,1,0
16/07/2024,2024,7,16,18.5,16.9,20.8,1,0
17/07/2024,2024,7,17,19.2,16.9,22.1,5.1,0
18/07/2024,2024,7,18,19.8,15.3,23.3,0,0
19/07/2024,2024,7,19,18.3,15.4,20.7,0.5,0
20/07/2024,2024,7,20,20.5,15.6,24,0,0
21/07/2024,2024,7,21,18.2,15.2,22.3,0,0
22/07/2024,2024,7,22,19.8,16.1,24,0,0
23/07/2024,2024,7,23,19.7,16.4,24,0,0
24/07/2024,2024,7,24,19.7,17.3,23,1,0
25/07/2024,2024,7,25,18.8,14.8,23.6,2,0
26/07/2024,2024,7,26,19.6,17,24,0,0
27/07/2024,2024,7,27,19.5,14.7,23.8,0.8,0
28/07/2024,2024,7,28,20.1,14.7,23.5,0,0
29/07/2024,2024,7,29,18.3,14.6,23.5,0,0
30/07/2024,2024,7,30,19.3,13.5,22.4,0,0
31/07/2024,2024,7,31,18.3,14.1,23.2,0,0
08/01/2024,2024,8,1,19.8,13.5,25,0,0
08/02/2024,2024,8,2,18.6,12.8,23.5,0,0
08/03/2024,2024,8,3,18,14.5,22,0,0
08/04/2024,2024,8,4,19.2,15.6,23.2,0.5,0
08/05/2024,2024,8,5,18.4,15.2,23,0,0
08/06/2024,2024,8,6,19.6,14.7,24,0,0
08/07/2024,2024,8,7,18.7,13.1,23.5,0,0
08/08/2024,2024,8,8,19.7,16,24.1,0,0
08/09/2024,2024,8,9,19.3,16.7,23.2,0,0
08/10/2024,2024,8,10,19.8,17.2,23.3,0.3,0
08/11/2024,2024,8,11,19.2,17.1,23.2,3,0
08/12/2024,2024,8,12,19.2,16.7,22.6,0.3,0
13/08/2024,2024,8,13,19.1,15.1,24.4,0.5,0
14/08/2024,2024,8,14,19,17.1,23.4,3,0
15/08/2024,2024,8,15,19.8,17.5,23.1,0,0
16/08/2024,2024,8,16,20.5,18.2,25,0.8,0
17/08/2024,2024,8,17,19.6,17.5,23.2,2,0
18/08/2024,2024,8,18,18.6,16.7,20.7,10.9,0
19/08/2024,2024,8,19,17.3,15.9,18.6,0,0
20/08/2024,2024,8,20,17.8,15,21,5.1,0
21/08/2024,2024,8,21,17.5,15.6,20.2,5.1,0
22/08/2024,2024,8,22,18.3,15.5,22.5,1,0
23/08/2024,2024,8,23,19.3,16.1,23.9,0.8,0
24/08/2024,2024,8,24,18.6,15.4,23.9,0,0
25/08/2024,2024,8,25,18.2,15.9,21.9,0,0
26/08/2024,2024,8,26,17.5,15.3,21.3,0.3,0
27/08/2024,2024,8,27,17.3,14.6,21,2,0
28/08/2024,2024,8,28,17.9,15.5,20.5,8.9,0
29/08/2024,2024,8,29,18.2,15.9,22.2,7.9,0
30/08/2024,2024,8,30,19.1,16.9,22.8,1,0
31/08/2024,2024,8,31,18.2,17,20.8,2,0
09/01/2024,2024,9,1,19.4,16.2,23.5,6.1,0
09/02/2024,2024,9,2,19.3,17.1,23,1,0
09/03/2024,2024,9,3,19.7,17.1,23.8,0,0
09/04/2024,2024,9,4,20.1,18,23.6,0.5,0
09/05/2024,2024,9,5,19.9,18.5,23.3,0.8,0
09/06/2024,2024,9,6,19.9,18.2,23.4,3,0
09/07/2024,2024,9,7,20.1,17.4,24.1,0,0
09/08/2024,2024,9,8,19.5,17.4,22.9,1,0
09/09/2024,2024,9,9,19.4,17.2,22.6,1,0
09/10/2024,2024,9,10,20.4,17.8,24.7,1,0
09/11/2024,2024,9,11,20.6,17.4,25.3,0,0
09/12/2024,2024,9,12,20.2,16.3,25.2,0,0
13/09/2024,2024,9,13,19.3,15.4,24.7,1.4,0
14/09/2024,2024,9,14,18.3,16.7,21.2,0,0
15/09/2024,2024,9,15,17.9,14.8,21.8,0,0
16/09/2024,2024,9,16,18.4,15.7,22.3,0.5,0
17/09/2024,2024,9,17,19.2,14.9,24.2,1,0
18/09/2024,2024,9,18,20.1,17.2,24.4,1,0
19/09/2024,2024,9,19,19.7,17.1,22.6,0,0
20/09/2024,2024,9,20,20.6,17.6,25,2,0
21/09/2024,2024,9,21,20.7,17.7,24.3,0.5,0
22/09/2024,2024,9,22,20.8,18.2,24.5,0.8,0
23/09/2024,2024,9,23,21.1,17,26.1,0,0
24/09/2024,2024,9,24,20.2,16.9,24.6,0,0
25/09/2024,2024,9,25,20.6,17.7,24.5,0.3,0
26/09/2024,2024,9,26,19.9,17.6,24.1,1,0
27/09/2024,2024,9,27,20.3,17.9,24,5.1,0
28/09/2024,2024,9,28,21.6,17.8,26.1,0.8,0
29/09/2024,2024,9,29,20.7,16.2,24.5,0,0
30/09/2024,2024,9,30,20.3,17.2,24.1,0,0
10/01/2024,2024,10,1,20.2,18.6,24.4,1,0
10/02/2024,2024,10,2,20.6,17.6,25.7,2,0
10/03/2024,2024,10,3,19.4,16.9,22.3,0,0
10/04/2024,2024,10,4,19.8,18,22.8,5.9,0
10/05/2024,2024,10,5,18.9,16,22.8,9.9,0
10/06/2024,2024,10,6,18.9,14.4,23.2,0,0
10/07/2024,2024,10,7,19.6,15,25.1,0,0
10/08/2024,2024,10,8,21.9,18.4,26,0.3,0
10/09/2024,2024,10,9,20.1,18.2,23.8,0,0
10/10/2024,2024,10,10,20.8,17.7,24.1,0,0
10/11/2024,2024,10,11,20.8,17.9,23.7,0,0
10/12/2024,2024,10,12,20.6,17.3,24,0,0
13/10/2024,2024,10,13,18.7,16.6,22.9,1,0
14/10/2024,2024,10,14,19.4,16.7,23.3,0.2,0
15/10/2024,2024,10,15,19.6,18,22.4,2,0
16/10/2024,2024,10,16,20.7,17.9,25,5.1,0
17/10/2024,2024,10,17,21.3,18.1,25.9,0,0
18/10/2024,2024,10,18,21.1,18.2,25.3,0,0
19/10/2024,2024,10,19,21.5,18.4,25.6,6.1,0
20/10/2024,2024,10,20,22.2,18.6,26.1,0,0
21/10/2024,2024,10,21,21.4,18.4,25.2,0,0
22/10/2024,2024,10,22,21,19.1,24.1,0.5,0
23/10/2024,2024,10,23,20.8,18.6,24.5,4.1,0
24/10/2024,2024,10,24,19.4,18.4,24.1,1,0
25/10/2024,2024,10,25,21.3,19.5,24.7,8.9,0
26/10/2024,2024,10,26,22.3,20.3,25.4,3,0
27/10/2024,2024,10,27,23.5,20.4,27.5,2,0
28/10/2024,2024,10,28,23.3,20.1,28.2,0.8,0
29/10/2024,2024,10,29,22.9,19.9,26.9,0,0
30/10/2024,2024,10,30,21.2,18.8,25.7,0.3,0
31/10/2024,2024,10,31,21.4,17.4,25.7,0,0
11/01/2024,2024,11,1,21.3,18.7,25.2,0,0
11/02/2024,2024,11,2,22.9,19.1,26.9,0,0
11/03/2024,2024,11,3,22.2,19.9,26.5,0,0
11/04/2024,2024,11,4,20.8,17.7,24.2,6.9,0
11/05/2024,2024,11,5,21.9,17.7,26.9,0,0
11/06/2024,2024,11,6,23.1,18.3,27.2,0,0
11/07/2024,2024,11,7,22.3,20,26,1,0
11/08/2024,2024,11,8,22.3,19.4,26.1,0.8,0
11/09/2024,2024,11,9,23.6,20.1,28.3,0,0
11/10/2024,2024,11,10,24.2,20.9,28.7,0,0
11/11/2024,2024,11,11,23.8,20.6,27.6,0,0
11/12/2024,2024,11,12,23,19.7,26.7,0,0
13/11/2024,2024,11,13,23,19.7,27.8,0.3,0
14/11/2024,2024,11,14,22.9,19.7,27.6,0,0
15/11/2024,2024,11,15,23.4,20.4,27.6,18,0
16/11/2024,2024,11,16,22.3,18.4,26.3,0.8,0
17/11/2024,2024,11,17,22.8,20.5,26.4,2,0
18/11/2024,2024,11,18,21.8,18.9,25.1,0,0
19/11/2024,2024,11,19,22.1,19.2,25.5,3.5,0
20/11/2024,2024,11,20,22.2,20.4,24.7,11,0
21/11/2024,2024,11,21,22.6,20.6,24.6,18.5,0
22/11/2024,2024,11,22,23.2,21.7,26.6,30,0
23/11/2024,2024,11,23,23.4,20.4,26.5,7.1,0
24/11/2024,2024,11,24,23.1,21,26.9,0,0
25/11/2024,2024,11,25,23.7,19.2,28.6,0,0
26/11/2024,2024,11,26,23.5,19,27.2,0,0
27/11/2024,2024,11,27,22.6,19.8,26.3,1,0
28/11/2024,2024,11,28,22.8,20,26.8,0.3,0
29/11/2024,2024,11,29,22.8,19.5,26.1,1,0
30/11/2024,2024,11,30,23.1,19.6,27.7,4.1,0
12/01/2024,2024,12,1,21.7,18.4,25.1,4.7,0
12/02/2024,2024,12,2,24.1,20.4,27.4,0,0
12/03/2024,2024,12,3,21.7,18.5,25.6,2.1,0
12/04/2024,2024,12,4,22.7,20.1,27.5,0.3,0
12/05/2024,2024,12,5,23.6,19.8,28.1,0.5,0
12/06/2024,2024,12,6,23.6,19.6,27.4,0,0
12/07/2024,2024,12,7,23.1,20.1,26.8,2,0
12/08/2024,2024,12,8,23.8,20.1,28.4,3,0
12/09/2024,2024,12,9,24.5,20.5,29.5,0,0
12/10/2024,2024,12,10,24.2,21.9,27.4,0,0
12/11/2024,2024,12,11,22.3,21.5,24.3,3,0
12/12/2024,2024,12,12,22.9,21.3,27.1,10.9,0
13/12/2024,2024,12,13,23.5,20.4,27.3,2,0
14/12/2024,2024,12,14,23.7,19.6,28,0,0
15/12/2024,2024,12,15,24.1,20,28,0,0
16/12/2024,2024,12,16,23.2,20.9,27.4,7.9,0
17/12/2024,2024,12,17,22.5,19.8,26,1.9,0
18/12/2024,2024,12,18,22.9,19.7,26.7,0.3,0
19/12/2024,2024,12,19,23.3,20.2,27.2,0.2,0
20/12/2024,2024,12,20,23.1,19.6,28.6,3.4,0
21/12/2024,2024,12,21,22.7,18.7,27.1,0,0
22/12/2024,2024,12,22,23.1,19.8,26.9,1.4,0
23/12/2024,2024,12,23,23.3,20.6,27.1,0,0
24/12/2024,2024,12,24,23.2,19.2,27.3,0.8,0
25/12/2024,2024,12,25,23.4,19.6,28.7,1.9,0
26/12/2024,2024,12,26,23.3,19,28.4,0,0
27/12/2024,2024,12,27,22.8,18.9,26,4,0
28/12/2024,2024,12,28,25.3,21.5,29.9,0.3,0
29/12/2024,2024,12,29,23.3,20.7,28,8.1,0
30/12/2024,2024,12,30,22.9,20.4,27.1,7.2,0
31/12/2024,2024,12,31,22.5,19.9,25.5,3.9,0
