Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h)
10/10/2023,2023,10,10,23.8,18.5,28.3,0,33.3
10/11/2023,2023,10,11,23.5,20.2,29,0,25.9
10/12/2023,2023,10,12,23.5,18.6,28,0,24.1
13/10/2023,2023,10,13,23.9,21.6,26.7,0,29.6
14/10/2023,2023,10,14,22.9,21,26.4,0,29.6
15/10/2023,2023,10,15,23,18.1,27.7,0,37
16/10/2023,2023,10,16,24.1,18.5,28.5,0,37
17/10/2023,2023,10,17,24.5,20.4,28.5,0,33.3
18/10/2023,2023,10,18,25.5,22.1,29.6,0.4,35.2
19/10/2023,2023,10,19,25.4,23.8,28.1,4.1,35.2
20/10/2023,2023,10,20,25.2,20.9,30.4,0,37
21/10/2023,2023,10,21,25,19.5,28.9,0,25.9
22/10/2023,2023,10,22,25,23.6,27.6,0,29.6
23/10/2023,2023,10,23,25.6,20.6,30,0,38.9
24/10/2023,2023,10,24,26.1,22,30.1,0,40.8
25/10/2023,2023,10,25,26.2,22.5,31,0,38.9
26/10/2023,2023,10,26,25.5,22.6,30.5,0.1,38.9
27/10/2023,2023,10,27,23.9,20.9,29.7,4.1,33.3
28/10/2023,2023,10,28,24.4,22.3,29.1,17,27.8
29/10/2023,2023,10,29,25.2,20.5,28.5,3,31.5
30/10/2023,2023,10,30,25.5,21,28.5,2.2,31.5
31/10/2023,2023,10,31,26.1,23.7,29.6,0,35.2
11/01/2023,2023,11,1,25.7,22.1,29.5,2.4,37
11/02/2023,2023,11,2,26.1,22,29.7,11.9,42.6
11/03/2023,2023,11,3,25.8,23,30.3,0,37
11/04/2023,2023,11,4,25.2,21.5,28.6,0,31.5
11/05/2023,2023,11,5,24.9,22,28.5,0.3,25.9
11/06/2023,2023,11,6,24,22.2,26.9,5.6,35.2
11/07/2023,2023,11,7,24.4,21.1,27.6,6.1,33.3
11/08/2023,2023,11,8,23.1,20.6,28,204,33.3
11/09/2023,2023,11,9,25.3,20,29,8.9,35.2
11/10/2023,2023,11,10,25.9,23.2,29.3,0.3,40.8
11/11/2023,2023,11,11,24.1,22.4,27.8,16.5,27.8
11/12/2023,2023,11,12,24.7,22.4,27.7,1.1,31.5
13/11/2023,2023,11,13,24,19.5,27.2,1.5,25.9
14/11/2023,2023,11,14,24.6,20.9,28.1,0,27.8
15/11/2023,2023,11,15,23.9,22.5,25.6,45,37
16/11/2023,2023,11,16,23.8,22.5,26.9,2,27.8
17/11/2023,2023,11,17,25.5,21.6,28.3,27.9,25.9
18/11/2023,2023,11,18,25.3,23.4,27.6,1.2,31.5
19/11/2023,2023,11,19,24.8,19.7,27.6,0,27.8
20/11/2023,2023,11,20,26.2,23.5,29,1,33.3
21/11/2023,2023,11,21,26.8,23.3,29.5,15,31.5
22/11/2023,2023,11,22,26,24.4,29.5,0.5,33.3
23/11/2023,2023,11,23,25.6,22.2,29.1,4.1,33.3
24/11/2023,2023,11,24,25.8,21.9,28.2,3,40.8
25/11/2023,2023,11,25,25.3,23.4,28.6,0.3,40.8
26/11/2023,2023,11,26,25,21.8,28.5,2,37
27/11/2023,2023,11,27,26,22.4,29,0.8,29.6
28/11/2023,2023,11,28,25.5,22.6,29.2,0,31.5
29/11/2023,2023,11,29,25.7,21.7,29.6,1,37
30/11/2023,2023,11,30,26.2,21.6,29.6,0,37
12/01/2023,2023,12,1,25.3,23,29.4,0,35.2
12/02/2023,2023,12,2,24.1,22,28.1,3,31.5
12/03/2023,2023,12,3,24.4,22.6,26.6,25.9,27.8
12/04/2023,2023,12,4,24.8,22.1,27.8,7.9,27.8
12/05/2023,2023,12,5,25.5,20.8,28.3,0,25.9
12/06/2023,2023,12,6,26.5,22.9,30.1,0,29.6
12/07/2023,2023,12,7,26.3,23,29.5,41.9,25.9
12/08/2023,2023,12,8,26.6,24.5,29.5,3,29.6
12/09/2023,2023,12,9,26.6,23.3,30.2,0,27.8
12/10/2023,2023,12,10,26.3,24.8,28.6,7.5,35.2
12/11/2023,2023,12,11,26.6,24.5,29.4,0,31.5
12/12/2023,2023,12,12,26.3,24.5,28.6,2.3,29.6
13/12/2023,2023,12,13,27.2,23.7,30.6,0.8,33.3
14/12/2023,2023,12,14,27.4,24,30.6,4.1,35.2
15/12/2023,2023,12,15,27.3,24.4,30.1,2,33.3
16/12/2023,2023,12,16,27.1,24.6,29.9,1.8,31.5
17/12/2023,2023,12,17,26.9,24.4,29.7,1.1,35.2
18/12/2023,2023,12,18,27.3,24.7,31,11.9,37
19/12/2023,2023,12,19,24.4,22.9,29.1,5.1,37
20/12/2023,2023,12,20,26.6,22.2,30.3,84.1,31.5
21/12/2023,2023,12,21,27.6,23.1,31.4,0,35.2
22/12/2023,2023,12,22,27.1,25.4,30.4,4.1,24.1
23/12/2023,2023,12,23,26.2,23,31.4,0.3,24.1
24/12/2023,2023,12,24,27.1,23.5,31.1,3,27.8
25/12/2023,2023,12,25,26.3,23.4,31,2,22.2
26/12/2023,2023,12,26,25.7,22.8,29.7,2,25.9
27/12/2023,2023,12,27,25.4,20.4,30.1,0,25.9
28/12/2023,2023,12,28,26.9,20.9,30.5,0,27.8
29/12/2023,2023,12,29,27.4,23.5,30.6,0,31.5
30/12/2023,2023,12,30,27,24.8,31,0,29.6
31/12/2023,2023,12,31,25.7,23.3,28.1,27.9,29.6
01/01/2024,2024,1,1,26.8,24.7,29.6,15,35.2
01/02/2024,2024,1,2,25.9,23.1,29.7,13,33.3
01/03/2024,2024,1,3,28.7,24,32.6,16,35.2
01/04/2024,2024,1,4,29.8,25.4,33.6,1,35.2
01/05/2024,2024,1,5,28.8,26.7,31.6,11.6,25.9
01/06/2024,2024,1,6,27.3,25.1,30.4,5.1,22.2
01/07/2024,2024,1,7,27.3,24.8,30.3,39.1,27.8
01/08/2024,2024,1,8,27.6,23.7,30.4,0,27.8
01/09/2024,2024,1,9,27.6,25,30.4,3,25.9
01/10/2024,2024,1,10,27.2,24.3,29.1,9.9,29.6
01/11/2024,2024,1,11,28.1,26.4,30.7,3,31.5
01/12/2024,2024,1,12,27.9,25.8,31.1,12.6,33.3
13/01/2024,2024,1,13,27.7,25.9,30.4,14.8,40.8
14/01/2024,2024,1,14,27.4,25.2,29.4,13.8,44.5
15/01/2024,2024,1,15,26.6,24.3,28.5,17,70.4
16/01/2024,2024,1,16,26.3,23.3,28.3,143,77.8
17/01/2024,2024,1,17,26.8,25,29.6,0.2,40.8
18/01/2024,2024,1,18,26.3,24,29.6,0.6,31.5
19/01/2024,2024,1,19,26.7,24.4,30,2,27.8
20/01/2024,2024,1,20,27.1,24.1,30.5,0,25.9
21/01/2024,2024,1,21,27.9,23.6,31.2,0,25.9
22/01/2024,2024,1,22,28,26.4,30.5,11.2,33.3
23/01/2024,2024,1,23,28.2,26.8,30.6,6.1,33.3
24/01/2024,2024,1,24,27.6,26.1,29.6,11.9,31.5
25/01/2024,2024,1,25,27.4,26,31.5,11.9,53.7
26/01/2024,2024,1,26,27.1,25.3,30.2,2,35.2
27/01/2024,2024,1,27,27.2,25.4,30.2,1,27.8
28/01/2024,2024,1,28,27.7,25.2,31.1,36.1,27.8
29/01/2024,2024,1,29,27.3,24,31,71.9,27.8
30/01/2024,2024,1,30,27.1,24.3,30.5,32,27.8
31/01/2024,2024,1,31,28,25.2,30.4,0.3,29.6
02/01/2024,2024,2,1,27.9,25.9,30.5,16.6,40.8
02/02/2024,2024,2,2,26.8,24.8,29.2,1,40.8
02/03/2024,2024,2,3,26.7,25.1,29.4,0,35.2
02/04/2024,2024,2,4,25.8,23.2,29.2,0,29.6
02/05/2024,2024,2,5,25.6,20.7,29.3,0.5,29.6
02/06/2024,2024,2,6,25.9,20.9,29.4,0,31.5
02/07/2024,2024,2,7,27.6,23.5,30.6,6.1,35.2
02/08/2024,2024,2,8,27.7,24.4,30.6,5.1,33.3
02/09/2024,2024,2,9,27.4,25.4,30.8,0,40.8
02/10/2024,2024,2,10,27.1,24.4,30.7,8.9,40.8
02/11/2024,2024,2,11,27.5,26.1,30.1,11.9,38.9
02/12/2024,2024,2,12,28.2,24.9,31.1,10.9,35.2
13/02/2024,2024,2,13,28.4,26.4,30.6,0,33.3
14/02/2024,2024,2,14,28.3,26.4,30.9,0,31.5
15/02/2024,2024,2,15,28.4,26.8,31,4.6,31.5
16/02/2024,2024,2,16,28.1,26.4,30.6,2,29.6
17/02/2024,2024,2,17,27.7,26.7,30.1,0,37
18/02/2024,2024,2,18,27.1,23.9,30,6.5,37
19/02/2024,2024,2,19,26.6,24,29.9,0.8,37
20/02/2024,2024,2,20,25.7,22.6,28.6,17.1,40.8
21/02/2024,2024,2,21,27.3,23.5,29.6,5.7,44.5
22/02/2024,2024,2,22,25.7,22.7,26.8,37.1,57.4
23/02/2024,2024,2,23,27.3,24.9,30.9,4.7,31.5
24/02/2024,2024,2,24,27.1,24.4,31.6,0,25.9
25/02/2024,2024,2,25,27.1,25.3,29.6,0.8,31.5
26/02/2024,2024,2,26,26.8,24.9,29.2,7.1,37
27/02/2024,2024,2,27,26.7,25.3,29.5,3,35.2
28/02/2024,2024,2,28,26.3,20.6,29.6,0,29.6
29/02/2024,2024,2,29,26.8,24.1,29.6,0,29.6
03/01/2024,2024,3,1,26.2,24.6,29,0,31.5
03/02/2024,2024,3,2,27,24.8,29.4,0.3,37
03/03/2024,2024,3,3,27.5,25,30.8,4.1,38.9
03/04/2024,2024,3,4,27.5,25.6,31.3,1,33.3
03/05/2024,2024,3,5,27.2,24.6,30.4,99.1,31.5
03/06/2024,2024,3,6,26.8,25.1,29.6,0.3,35.2
03/07/2024,2024,3,7,26.7,24,29.4,0,35.2
03/08/2024,2024,3,8,26.3,23.4,29.6,7.1,35.2
03/09/2024,2024,3,9,26.2,22.8,29.5,31,33.3
03/10/2024,2024,3,10,27.4,24.3,30.6,17,33.3
03/11/2024,2024,3,11,27.7,26.4,30.5,0,35.2
03/12/2024,2024,3,12,27.1,25,29.5,5.1,33.3
13/03/2024,2024,3,13,26.3,23.9,29.2,5.1,38.9
14/03/2024,2024,3,14,26.9,25,30.1,2,37
15/03/2024,2024,3,15,27.4,24.9,30.4,0.5,37
16/03/2024,2024,3,16,26.5,24.6,30.1,0.5,37
17/03/2024,2024,3,17,27.1,24,30.4,2,35.2
18/03/2024,2024,3,18,27,24.8,30.4,0,35.2
19/03/2024,2024,3,19,27.4,24.5,30.7,0,35.2
20/03/2024,2024,3,20,27.1,24.6,30,0,35.2
21/03/2024,2024,3,21,27.4,25.1,30.6,1.6,33.3
22/03/2024,2024,3,22,27.5,23.1,30.5,0.3,27.8
23/03/2024,2024,3,23,27.3,25.7,30.6,0,35.2
24/03/2024,2024,3,24,26.6,25.1,29.9,0.8,44.5
25/03/2024,2024,3,25,24.9,22.9,26.1,11.9,48.2
26/03/2024,2024,3,26,25.7,23.7,28,0.3,40.8
27/03/2024,2024,3,27,25.5,23,28.4,0.9,35.2
28/03/2024,2024,3,28,26,24,29,0.6,33.3
29/03/2024,2024,3,29,26.5,24,30,1,29.6
30/03/2024,2024,3,30,26.5,25,28,9,25.9
31/03/2024,2024,3,31,25.5,23,28,20,27.8
04/01/2024,2024,4,1,25.3,23,29.2,16.2,29.6
04/02/2024,2024,4,2,25.5,23.9,27,16.3,42.6
04/03/2024,2024,4,3,25.7,24.8,27.1,0.5,42.6
04/04/2024,2024,4,4,25.4,22.1,27.9,34,33.3
04/05/2024,2024,4,5,26.2,22,30.3,1,33.3
04/06/2024,2024,4,6,26.7,21.9,30.7,0,27.8
04/07/2024,2024,4,7,27.1,24.4,30.4,0,25.9
04/08/2024,2024,4,8,25.9,23.5,29.6,0,22.2
04/09/2024,2024,4,9,26.3,24,29,34,25.9
04/10/2024,2024,4,10,26.1,22.1,29.4,0,29.6
04/11/2024,2024,4,11,26.9,23.7,30.6,1,33.3
04/12/2024,2024,4,12,27.4,23.3,31.5,0.8,29.6
13/04/2024,2024,4,13,26.8,25.1,30.5,1,31.5
14/04/2024,2024,4,14,26.3,22.9,30.2,0,29.6
15/04/2024,2024,4,15,25.8,22,29.7,0,25.9
16/04/2024,2024,4,16,25.2,24,26.5,14,37
17/04/2024,2024,4,17,24.8,23.9,26,5.5,40.8
18/04/2024,2024,4,18,25.5,24,27.8,0.7,38.9
19/04/2024,2024,4,19,25.1,22.1,28.4,4.1,37
20/04/2024,2024,4,20,24.4,23,26.6,2.6,35.2
21/04/2024,2024,4,21,25.3,22.6,29.4,69.1,29.6
22/04/2024,2024,4,22,26.7,22.9,30.5,5.1,27.8
23/04/2024,2024,4,23,26.2,22.5,29.5,0,24.1
24/04/2024,2024,4,24,26.8,24.9,30,4.4,31.5
25/04/2024,2024,4,25,26.6,25,29.5,0.3,29.6
26/04/2024,2024,4,26,27,23.6,30.1,0.5,31.5
27/04/2024,2024,4,27,26.5,24.7,29.9,0.3,31.5
28/04/2024,2024,4,28,26.1,22.8,29.2,0.8,24.1
29/04/2024,2024,4,29,26.1,24.9,28.7,0,31.5
30/04/2024,2024,4,30,25.8,24,29,3,35.2
05/01/2024,2024,5,1,25.5,24,28,0.1,29.6
05/02/2024,2024,5,2,25.8,23,29.6,0,29.6
05/03/2024,2024,5,3,25.5,23,29.5,0.8,27.8
05/04/2024,2024,5,4,24.8,22.4,28,4.1,33.3
05/05/2024,2024,5,5,24.2,22.2,26.6,11.7,42.6
05/06/2024,2024,5,6,24.6,22,26.6,7.8,40.8
05/07/2024,2024,5,7,25.5,24.4,27.4,3.8,42.6
05/08/2024,2024,5,8,25.1,24.1,26.9,0,46.3
05/09/2024,2024,5,9,25.3,22.9,27.4,0.8,44.5
05/10/2024,2024,5,10,25.4,23.9,28,0,42.6
05/11/2024,2024,5,11,25.6,23.6,27.6,0.3,38.9
05/12/2024,2024,5,12,25.1,23.6,27.7,0,38.9
13/05/2024,2024,5,13,25.2,23,28,4.1,33.3
14/05/2024,2024,5,14,24.5,23.1,26.6,1.8,33.3
15/05/2024,2024,5,15,24.3,22.6,26.8,0,38.9
16/05/2024,2024,5,16,23.9,22.4,26.1,0.5,46.3
17/05/2024,2024,5,17,24.3,22,26.4,1,38.9
18/05/2024,2024,5,18,24.4,22.6,28.5,0,33.3
19/05/2024,2024,5,19,23.8,19.9,27.4,0.5,24.1
20/05/2024,2024,5,20,24.4,22.7,26.6,2.3,31.5
21/05/2024,2024,5,21,23.6,21.2,26.1,7.9,51.8
22/05/2024,2024,5,22,23,20.9,24.7,2.2,48.2
23/05/2024,2024,5,23,22.9,20.5,25.1,2,44.5
24/05/2024,2024,5,24,21.7,20.1,23.5,9.9,40.8
25/05/2024,2024,5,25,22,21,23.6,8.3,37
26/05/2024,2024,5,26,24.3,21.6,26.9,5.1,29.6
27/05/2024,2024,5,27,23.8,21.6,26.5,25.9,31.5
28/05/2024,2024,5,28,24.3,22.4,26.6,3,35.2
29/05/2024,2024,5,29,24.3,23.3,25.3,14.8,37
30/05/2024,2024,5,30,23.9,22.9,26,3,40.8
31/05/2024,2024,5,31,24.1,22.7,26.2,1,42.6
06/01/2024,2024,6,1,24,23,26.4,0.5,37
06/02/2024,2024,6,2,23,20.7,26.5,5.1,31.5
06/03/2024,2024,6,3,22.4,17.4,25.6,0,29.6
06/04/2024,2024,6,4,22.9,21.2,25.6,9,38.9
06/05/2024,2024,6,5,23,21.6,25.5,2,38.9
06/06/2024,2024,6,6,23,20.1,25.4,1,35.2
06/07/2024,2024,6,7,23.6,21.7,26.5,0,38.9
06/08/2024,2024,6,8,23.8,20.9,26.4,0.5,35.2
06/09/2024,2024,6,9,22.7,21.4,25.5,3,31.5
06/10/2024,2024,6,10,24,22.4,25.6,3.5,35.2
06/11/2024,2024,6,11,24.4,23.5,26.6,0.3,38.9
06/12/2024,2024,6,12,24.3,22.5,27.2,0.3,44.5
13/06/2024,2024,6,13,24.4,22.6,26.4,1,53.7
14/06/2024,2024,6,14,24.4,22.8,26.5,0.8,46.3
15/06/2024,2024,6,15,24.8,23.3,27.2,0,40.8
16/06/2024,2024,6,16,24.1,22.9,27.5,14.2,29.6
17/06/2024,2024,6,17,23,20.9,25.3,3,31.5
18/06/2024,2024,6,18,22.8,19.5,25.7,0,31.5
19/06/2024,2024,6,19,22.5,20.6,23.7,0,37
20/06/2024,2024,6,20,23.6,21,26,2.5,37
21/06/2024,2024,6,21,22.8,21,25.6,0.5,37
22/06/2024,2024,6,22,21.7,20.4,23.6,7,38.9
23/06/2024,2024,6,23,22.4,19.7,24.3,24.9,40.8
24/06/2024,2024,6,24,23.7,22.5,26.5,0,37
25/06/2024,2024,6,25,23.4,20.7,26.1,0.8,40.8
26/06/2024,2024,6,26,23.3,21.6,25.5,1.4,38.9
27/06/2024,2024,6,27,21.9,20.3,23.7,0.9,37
28/06/2024,2024,6,28,21.1,20,23.1,1,40.8
29/06/2024,2024,6,29,22.4,19.2,24.7,3,35.2
30/06/2024,2024,6,30,22.8,20.9,25,1.6,33.3
07/01/2024,2024,7,1,21.2,19.5,23.5,14.1,35.2
07/02/2024,2024,7,2,21.4,19.2,24.6,6.9,33.3
07/03/2024,2024,7,3,22.2,20,25.2,0,35.2
07/04/2024,2024,7,4,22.1,19,25.2,4.1,38.9
07/05/2024,2024,7,5,22.2,20.4,24.5,0,38.9
07/06/2024,2024,7,6,21.6,19.5,26.3,1.5,33.3
07/07/2024,2024,7,7,21.9,17.4,26,0,27.8
07/08/2024,2024,7,8,22.5,18.9,25.3,0,29.6
07/09/2024,2024,7,9,21.6,17.8,25,0,29.6
07/10/2024,2024,7,10,21.8,15.6,25.2,0,29.6
07/11/2024,2024,7,11,22.6,20,26,1,37
07/12/2024,2024,7,12,23.3,20.5,25.5,5.1,42.6
13/07/2024,2024,7,13,22.3,20.7,24.3,0,42.6
14/07/2024,2024,7,14,22.6,20.6,24.6,1,38.9
15/07/2024,2024,7,15,22.9,19.8,25.7,0,44.5
16/07/2024,2024,7,16,22.8,21.2,24.5,3.4,38.9
17/07/2024,2024,7,17,22.3,19.5,25.4,2,38.9
18/07/2024,2024,7,18,21.1,16.8,25.4,0.5,25.9
19/07/2024,2024,7,19,21.2,17.9,24.5,0.3,27.8
20/07/2024,2024,7,20,21.8,18,26,0,25.9
21/07/2024,2024,7,21,21,17.2,25.6,0.4,29.6
22/07/2024,2024,7,22,21.4,16.4,26.4,0,25.9
23/07/2024,2024,7,23,22.1,16.4,26.5,0,24.1
24/07/2024,2024,7,24,22.6,20.4,25.7,0,29.6
25/07/2024,2024,7,25,22.8,17.9,26.6,0,31.5
26/07/2024,2024,7,26,22.2,18.7,26.6,0,29.6
27/07/2024,2024,7,27,21.3,16,25.5,0,24.1
28/07/2024,2024,7,28,21.3,17.1,25.6,0,27.8
29/07/2024,2024,7,29,21.2,17.2,25.6,0,25.9
30/07/2024,2024,7,30,21.4,17.9,25.3,0,27.8
31/07/2024,2024,7,31,20.9,16.7,25,0,27.8
08/01/2024,2024,8,1,20.7,16,25.3,0,20.4
08/02/2024,2024,8,2,21.5,18,25.4,0,35.2
08/03/2024,2024,8,3,20.9,18,23.3,4.1,31.5
08/04/2024,2024,8,4,20.6,16.3,25.1,0.5,25.9
08/05/2024,2024,8,5,19.8,15.4,25.2,0,29.6
08/06/2024,2024,8,6,21.4,16.9,25.5,0.3,22.2
08/07/2024,2024,8,7,21,16.2,24.8,0,25.9
08/08/2024,2024,8,8,23,21.4,26.1,0,29.6
08/09/2024,2024,8,9,22.9,21.1,25.5,1.8,35.2
08/10/2024,2024,8,10,23.1,20.6,25.5,1,38.9
08/11/2024,2024,8,11,23.1,19.8,25.7,4.1,42.6
08/12/2024,2024,8,12,23.4,22,27,2,42.6
13/08/2024,2024,8,13,23.1,21,26.1,0,35.2
14/08/2024,2024,8,14,22.6,20.1,25.4,0,46.3
15/08/2024,2024,8,15,23,20.7,26.1,4.9,35.2
16/08/2024,2024,8,16,23,20.2,26,1,31.5
17/08/2024,2024,8,17,23.2,21.6,26,0.3,35.2
18/08/2024,2024,8,18,22.1,19.5,24.4,4.1,51.8
19/08/2024,2024,8,19,21.3,19.4,22.5,3.4,46.3
20/08/2024,2024,8,20,21.3,18.8,23.8,0.5,53.7
21/08/2024,2024,8,21,21.7,19.5,24,0.8,48.2
22/08/2024,2024,8,22,21.9,19.6,24.6,0,48.2
23/08/2024,2024,8,23,21.2,18.6,25.2,6.1,33.3
24/08/2024,2024,8,24,21.8,19,25.4,0.5,44.5
25/08/2024,2024,8,25,21.6,19.5,24.6,0.3,48.2
26/08/2024,2024,8,26,21.2,19.2,23.6,1.3,46.3
27/08/2024,2024,8,27,21.3,19,24.7,0,46.3
28/08/2024,2024,8,28,22,19,25.5,1,46.3
29/08/2024,2024,8,29,22.1,19.7,26,1,42.6
30/08/2024,2024,8,30,22.4,19.4,25.7,2,40.8
31/08/2024,2024,8,31,21.9,20.2,24.5,1,37
09/01/2024,2024,9,1,22.5,19.3,25.7,0,35.2
09/02/2024,2024,9,2,22.6,20,25.9,0.5000000000000142,37
09/03/2024,2024,9,3,22.9,20.4,26,0.3,42.6
09/04/2024,2024,9,4,23.4,21.3,27,1,38.9
09/05/2024,2024,9,5,23.2,22,25.7,0,40.8
09/06/2024,2024,9,6,22.9,21,26.2,1,40.8
09/07/2024,2024,9,7,23.1,21.5,25.5,0,33.3
09/08/2024,2024,9,8,22.7,20.5,25.3,0.3,40.8
09/09/2024,2024,9,9,22.7,20.2,26,0.8,35.2
09/10/2024,2024,9,10,23.2,20.9,25.6,4,31.5
09/11/2024,2024,9,11,22.5,19.8,26.1,0,29.6
09/12/2024,2024,9,12,21.9,18.5,26.2,0,20.4
13/09/2024,2024,9,13,21.6,17,26.7,5,35.2
14/09/2024,2024,9,14,21.6,19.9,23.5,0.3,42.6
15/09/2024,2024,9,15,21.8,20,24.1,0,46.3
16/09/2024,2024,9,16,22.6,20.5,25.8,0,40.8
17/09/2024,2024,9,17,23,20,26,0,33.3
18/09/2024,2024,9,18,22.9,20.7,25.6,0,31.5
19/09/2024,2024,9,19,23,21.5,26.7,3.7,37
20/09/2024,2024,9,20,22.9,20.4,26,0,31.5
21/09/2024,2024,9,21,23.7,20.4,27.5,0,37
22/09/2024,2024,9,22,23.4,21,27.4,0.3,35.2
23/09/2024,2024,9,23,22.9,18.9,26.2,0,29.6
24/09/2024,2024,9,24,23.3,20.9,26.1,0,35.2
25/09/2024,2024,9,25,23.6,21.2,26.4,0,37
26/09/2024,2024,9,26,22.9,20.3,26.3,0.3,40.8
27/09/2024,2024,9,27,23.2,20.3,25.6,5.1,38.9
28/09/2024,2024,9,28,23.7,21.4,26.6,1.7,33.3
29/09/2024,2024,9,29,23.2,20,27.2,2,31.5
30/09/2024,2024,9,30,23.8,21.1,27,0,38.9
10/01/2024,2024,10,1,23.7,22.2,27.7,0,38.9
10/02/2024,2024,10,2,22.9,20.6,26.6,1,29.6
10/03/2024,2024,10,3,21.9,20,24.4,0,25.9
10/04/2024,2024,10,4,22.7,19.4,26,9.3,38.9
10/05/2024,2024,10,5,22.4,21.5,25,0,44.5
10/06/2024,2024,10,6,22.7,20.7,25.1,0,37
10/07/2024,2024,10,7,23.1,21.5,25.6,2.7,33.3
10/08/2024,2024,10,8,23.3,20.5,26.1,3,33.3
10/09/2024,2024,10,9,23.4,21.6,26.1,1,35.2
10/10/2024,2024,10,10,23.4,21.6,26.1,0,38.9
10/11/2024,2024,10,11,23.6,22,26.1,0,42.6
10/12/2024,2024,10,12,23.1,21.9,26,0,42.6
13/10/2024,2024,10,13,23,20,25,0,46.3
14/10/2024,2024,10,14,23.4,21,25.7,7.1,40.8
15/10/2024,2024,10,15,21.4,19.5,23.8,26.9,37
16/10/2024,2024,10,16,23.4,20.6,27.6,5.1,37
17/10/2024,2024,10,17,23.7,19.6,27.7,0,33.3
18/10/2024,2024,10,18,24,21.5,27.5,1.3,29.6
19/10/2024,2024,10,19,24.1,20.4,27.2,0,35.2
20/10/2024,2024,10,20,24.2,21.8,27.1,0,33.3
21/10/2024,2024,10,21,23.9,21.5,26.6,1,33.3
22/10/2024,2024,10,22,23.9,22.5,26,0.8,38.9
23/10/2024,2024,10,23,23.9,22.4,26.8,0.5,42.6
24/10/2024,2024,10,24,24.1,22.4,27.4,0,42.6
25/10/2024,2024,10,25,23.9,22.4,26.2,2,38.9
26/10/2024,2024,10,26,24.3,22.4,26.9,5.1,37
27/10/2024,2024,10,27,24.9,23.4,28.8,6.1,38.9
28/10/2024,2024,10,28,25.2,21.3,28.8,4.1,27.8
29/10/2024,2024,10,29,24.9,22.2,27.6,0,29.6
30/10/2024,2024,10,30,24.3,22.9,27.1,0,33.3
31/10/2024,2024,10,31,24.6,21.8,27.5,0,35.2
11/01/2024,2024,11,1,22.9,20.9,27.5,2,35.2
11/02/2024,2024,11,2,24.5,20.1,27.3,2,33.3
11/03/2024,2024,11,3,24.9,22.5,27.5,3.1,33.3
11/04/2024,2024,11,4,24.6,22.2,27.3,0.8,31.5
11/05/2024,2024,11,5,23.7,19.4,28,0,25.9
11/06/2024,2024,11,6,25.2,20.9,28,0,33.3
11/07/2024,2024,11,7,25.1,22.9,28.1,2,37
11/08/2024,2024,11,8,25.2,23,27.7,0,37
11/09/2024,2024,11,9,25.8,23.6,28.6,0.2,33.3
11/10/2024,2024,11,10,26.1,23.3,29.2,0,33.3
11/11/2024,2024,11,11,26,24.2,29,0,37
11/12/2024,2024,11,12,25.4,23.4,28.2,0,35.2
13/11/2024,2024,11,13,25.2,22.8,28.1,0,33.3
14/11/2024,2024,11,14,25.8,21,29.4,0,31.5
15/11/2024,2024,11,15,25.9,23.4,28.8,0,33.3
16/11/2024,2024,11,16,25.8,23.7,28.6,0,33.3
17/11/2024,2024,11,17,25.8,23.7,28.6,0.5,37
18/11/2024,2024,11,18,25.6,24,28,1,35.2
19/11/2024,2024,11,19,25.8,24,28,11.4,35.2
20/11/2024,2024,11,20,25.6,24,28,20.5,42.6
21/11/2024,2024,11,21,26.4,24,32,4.3,44.5
22/11/2024,2024,11,22,24.9,23.5,27,80,40.8
23/11/2024,2024,11,23,25.9,23,29.2,39.9,38.9
24/11/2024,2024,11,24,25.6,23.4,28.6,0.8,35.2
25/11/2024,2024,11,25,25.8,23.6,28.2,0.8,33.3
26/11/2024,2024,11,26,25.9,23.6,28.5,0,35.2
27/11/2024,2024,11,27,25.4,22.3,28.2,0.3,38.9
28/11/2024,2024,11,28,26.1,23.6,29.1,1,42.6
29/11/2024,2024,11,29,26,23.1,28.8,0,40.8
30/11/2024,2024,11,30,26.3,22.8,29.2,1,38.9
12/01/2024,2024,12,1,25.4,24,28,2.3,35.2
12/02/2024,2024,12,2,25.8,22,29.2,0.8,33.3
12/03/2024,2024,12,3,25.8,23.4,28.3,7.3,35.2
12/04/2024,2024,12,4,24.7,22.3,28.5,2,33.3
12/05/2024,2024,12,5,25.7,22.9,29,0,33.3
12/06/2024,2024,12,6,25.9,22.2,28.6,0,33.3
12/07/2024,2024,12,7,26.2,23.9,29.5,0,35.2
12/08/2024,2024,12,8,26.2,24,30.4,4.1,31.5
12/09/2024,2024,12,9,26.6,24,29.4,0.3,27.8
12/10/2024,2024,12,10,26.4,24.7,28.5,2.200000000000014,31.5
12/11/2024,2024,12,11,25.3,24.1,27.6,0.3,33.3
12/12/2024,2024,12,12,26.1,23.7,29,3,38.9
13/12/2024,2024,12,13,26.4,24.6,29.6,0.8,38.9
14/12/2024,2024,12,14,26.3,22.4,29.5,0.5,35.2
15/12/2024,2024,12,15,26.5,21.9,29.8,0,33.3
16/12/2024,2024,12,16,25.9,22.6,29.5,5.1,38.9
17/12/2024,2024,12,17,26.9,25,29.7,8.1,37
18/12/2024,2024,12,18,26.4,25,30.3,1.6,37
19/12/2024,2024,12,19,27.2,24.6,30,2.5,38.9
